
济宁裁缝大叔,#genre#
巴德尔和迈因霍夫集团(其它动作片),https://v.cdnlz11.com/20231219/18751_07d1bee0/index.m3u8
守夜人2004(俄罗斯动作片),https://v.cdnlz11.com/20231218/18747_a55c17a6/index.m3u8
深渊宝藏(大陆动作片),https://v.cdnlz3.com/20231218/22365_c7902443/index.m3u8
生死交锋2023(大陆动作片),https://v.cdnlz3.com/20231218/22362_83b403af/index.m3u8
笼子里的女孩(韩国动作片),https://v.cdnlz4.com/20231217/26227_f965dd08/index.m3u8
长夜危机(美国动作片),https://v.cdnlz11.com/20231217/18737_5ef774a6/index.m3u8
宿主(美国动作片),https://v.cdnlz11.com/20231214/18688_91bf74bd/index.m3u8
坚如磐石(大陆动作片),https://v.cdnlz4.com/20231214/26226_81898e11/index.m3u8
阿修罗1990(香港动作片),https://v.cdnlz11.com/20231214/18679_ff4dc131/index.m3u8
冰雪特工(法国动作片),https://v.cdnlz4.com/20231213/26213_70555c4c/index.m3u8
亡魂复活(英国动作片),https://v.cdnlz11.com/20231211/18651_3d516f60/index.m3u8
饥饿游戏：鸣鸟与蛇之歌(美国动作片),https://v.cdnlz11.com/20231211/18647_d0c05b0c/index.m3u8
无法无天2006(美国动作片),https://v.cdnlz11.com/20231211/18643_f6e638e2/index.m3u8
怒火追击(大陆动作片),https://v.cdnlz11.com/20231210/18639_55306264/index.m3u8
营救野猪队(泰国动作片),https://v.cdnlz11.com/20231209/18615_da76cb08/index.m3u8
惊奇队长2(美国动作片),https://v1.cdnlz1.com/20231208/24476_e5cafe33/index.m3u8
两个男人(韩国动作片),https://v.cdnlz11.com/20231208/18597_ad08d1fa/index.m3u8
忍风战队破里剑者是也！咻咻的20周年(日本动作片),https://v.cdnlz4.com/20231205/26199_35b2cb7c/index.m3u8
超级特工2004(法国动作片),https://v.cdnlz11.com/20231206/18572_7c6ab959/index.m3u8
喀纳斯水怪(大陆动作片),https://v.cdnlz11.com/20231205/18552_443a1d21/index.m3u8
国家宝藏(美国动作片),https://v.cdnlz11.com/20231205/18548_4bc9d09f/index.m3u8
威震八方(美国动作片),https://v.cdnlz11.com/20231204/18541_06c4768c/index.m3u8
一线声机(美国动作片),https://v.cdnlz11.com/20231204/18534_04504ec9/index.m3u8
迎春阁之风波(香港动作片),https://v.cdnlz11.com/20231204/18531_a7f65ed5/index.m3u8
仇连环(香港动作片),https://v.cdnlz11.com/20231204/18527_12fb54e4/index.m3u8
沙漠骑兵(美国动作片),https://v.cdnlz11.com/20231203/18518_0fea4f66/index.m3u8
斯巴达人(美国动作片),https://v.cdnlz11.com/20231203/18516_dde741e7/index.m3u8
误入歧途2006(其它动作片),https://v.cdnlz11.com/20231202/18503_2e612a82/index.m3u8
汉城大劫案(韩国动作片),https://v.cdnlz17.com/20231130/63272_4a25428e/index.m3u8
猫女2004(美国动作片),https://v.cdnlz11.com/20231201/18493_ad4e14e2/index.m3u8
困兽(大陆动作片),https://v.cdnlz11.com/20231130/18487_92815960/index.m3u8
走到尽头2023(日本动作片),https://v.cdnlz11.com/20231130/18486_bd41a755/index.m3u8
超级恶魔人(日本动作片),https://v.cdnlz11.com/20231130/18480_3b4668f1/index.m3u8
圣人营救(其它动作片),https://v.cdnlz11.com/20231129/18479_cf5bdeec/index.m3u8
血与骨2009(美国动作片),https://v.cdnlz11.com/20231129/18474_bb9ae538/index.m3u8
无间交易(其它动作片),https://v.cdnlz11.com/20231129/18471_ad320a2f/index.m3u8
以藏(日本动作片),https://v.cdnlz11.com/20231129/18466_be7f0779/index.m3u8
热血高速(美国动作片),https://v.cdnlz11.com/20231129/18462_5b74e1df/index.m3u8
吉吉历险记(其它动作片),https://v.cdnlz4.com/20231128/26176_25926ba6/index.m3u8
霸刀(美国动作片),https://v.cdnlz2.com/20231127/27061_91a0e5b6/index.m3u8
冷面赤心(其它动作片),https://v.cdnlz11.com/20231127/18447_a3309046/index.m3u8
断肠剑(香港动作片),https://v.cdnlz11.com/20231125/18423_0089a8ba/index.m3u8
谍海计中计(美国动作片),https://v.cdnlz11.com/20231124/18413_6534e3ef/index.m3u8
93国际列车大劫案：莫斯科行动(大陆动作片),https://v1.cdnlz1.com/20231123/24109_45c19438/index.m3u8
破茧杀机2003(美国动作片),https://v.cdnlz11.com/20231123/18393_76cce196/index.m3u8
夺命狙击3破晓(大陆动作片),https://v1.cdnlz1.com/20231122/24051_a993297a/index.m3u8
咏春1994(香港动作片),https://v.cdnlz11.com/20231121/18361_1e2e07d7/index.m3u8
少女杀手阿墨(日本动作片),https://v1.cdnlz1.com/20231120/23964_8c0ae9ee/index.m3u8
少女杀手阿墨2(日本动作片),https://v.cdnlz2.com/20231120/26852_0949b08f/index.m3u8
绝色保镖(大陆动作片),https://v.cdnlz2.com/20231119/26830_9465d0ce/index.m3u8
新木马屠城记(美国动作片),https://v1.cdnlz1.com/20231119/23940_682471ff/index.m3u8
日出英烈祠(其它动作片),https://v1.cdnlz1.com/20231118/23937_ff60d837/index.m3u8
单刀直入2003(美国动作片),https://v1.cdnlz1.com/20231118/23931_a77e3eb4/index.m3u8
铁甲战神英语(英国动作片),https://v.cdnlz2.com/20231118/26641_c2a608c3/index.m3u8
铁甲战神国语(英国动作片),https://v.cdnlz2.com/20231118/26639_d9ab5944/index.m3u8
毒战2(韩国动作片),https://v.cdnlz4.com/20231117/26156_c60ebe89/index.m3u8
斗破苍穹·觉醒(大陆动作片),https://v.cdnlz4.com/20231117/26155_f980682a/index.m3u8
异形猎手(其它动作片),https://v.cdnlz11.com/20231116/18335_0126174d/index.m3u8
血符门(香港动作片),https://v.cdnlz11.com/20231116/18333_804a562e/index.m3u8
狙击速递(美国动作片),https://v.cdnlz11.com/20231116/18331_c8380645/index.m3u8
四度空间(日本动作片),https://v.cdnlz11.com/20231116/18329_e065f46f/index.m3u8
新独臂刀(香港动作片),https://v.cdnlz11.com/20231116/18328_0bf1eb9e/index.m3u8
孟买传奇(印度动作片),https://v.cdnlz4.com/20231114/26154_f09df2ff/index.m3u8
我不好惹2：贝琪之怒(美国动作片),https://v.cdnlz4.com/20231114/26151_ab8d4876/index.m3u8
车神2003(法国动作片),https://v.cdnlz11.com/20231115/18318_ed315089/index.m3u8
双重间谍(韩国动作片),https://v.cdnlz11.com/20231115/18312_b1034971/index.m3u8
真理战胜2(印度动作片),https://v.cdnlz4.com/20231114/26145_db17aca1/index.m3u8
疾速反击大陆动作片),https://v.cdnlz11.com/20231114/18311_55dc9f71/index.m3u8
AI创世者(美国动作片),https://v.cdnlz11.com/20231114/18307_08589102/index.m3u8
怪物猎人们(美国动作片),https://v.cdnlz11.com/20231114/18305_ab6d4b92/index.m3u8
杀她(美国动作片),https://v.cdnlz11.com/20231111/18245_ad160b80/index.m3u8
暴民之地(加拿大动作片),https://v.cdnlz11.com/20231111/18231_498fecce/index.m3u8
杀手之王2023(美国动作片),https://v.cdnlz11.com/20231110/18230_40f98c47/index.m3u8
杀手2023(美国动作片),https://v.cdnlz11.com/20231110/18224_6bf37791/index.m3u8
碟中谍7：致命清算（上）原声(美国动作片),https://v.cdnlz17.com/20231108/31551_4ce3c396/index.m3u8
碟中谍7：致命清算（上）国语(美国动作片),https://v.cdnlz17.com/20231108/31550_cc1a1679/index.m3u8
猎杀活死人(动作片),https://v.cdnlz11.com/20231109/18202_d054637e/index.m3u8
食罪人(美国动作片),https://v1.cdnlz1.com/20231109/23508_17b46b74/index.m3u8
神鬼教父(加拿大动作片),https://v1.cdnlz1.com/20231109/23504_b2fa106d/index.m3u8
酒国之王(印度动作片),https://v.cdnlz4.com/20231108/26130_4a0d0e20/index.m3u8
战士2023(印度动作片),https://v.cdnlz11.com/20231108/18200_2e53a013/index.m3u8
斗破阴阳宅(大陆动作片),https://v.cdnlz11.com/20231106/18149_84ed0479/index.m3u8
新精武门1976(香港动作片),https://v.cdnlz11.com/20231105/18131_b1a93510/index.m3u8
绝境大逃杀(美国动作片),https://v.cdnlz4.com/20231104/26122_06f66d8e/index.m3u8
陷爱独狼(美国动作片),https://v.cdnlz4.com/20231104/26116_1149403d/index.m3u8
持枪流浪汉(加拿大动作片),https://v.cdnlz11.com/20231103/18101_e62c12e6/index.m3u8
反击少女(日本动作片),https://v.cdnlz11.com/20231102/18086_e5279b6d/index.m3u8
童子功(香港动作片),https://v.cdnlz11.com/20231102/18082_a4e1be75/index.m3u8
绝命逃亡2019(美国动作片),https://v1.cdnlz1.com/20231031/23286_d84956b6/index.m3u8
弹片(美国动作片),https://v.cdnlz11.com/20231030/18047_2f73ef22/index.m3u8
查老铁大战丧尸街友(英国动作片),https://v.cdnlz4.com/20231026/26102_441bd7bc/index.m3u8
双狙人2(美国动作片),https://v.cdnlz12.com/20231029/10745_6ec7a739/index.m3u8
蓝甲虫(美国动作片),https://v.cdnlz17.com/20231028/30851_d0c6612f/index.m3u8
夺命六小时2015(动作片),https://v.cdnlz11.com/20231027/17966_330645af/index.m3u8
我的宠物恐龙(动作片),https://v.cdnlz12.com/20231026/10711_4e3829e7/index.m3u8
萨扬:干旱之路(动作片),https://v.cdnlz11.com/20231025/17936_bd073e13/index.m3u8
标靶(韩国动作片),https://v.cdnlz12.com/20231024/10687_0f53971a/index.m3u8
全款交收(美国动作片),https://v1.cdnlz1.com/20231024/23094_5c1fd60d/index.m3u8
飞虎雄师粤语(香港动作片),https://v.cdnlz12.com/20231023/10676_0097bcab/index.m3u8
胡桃夹子：魔境冒险(英国动作片),https://v.cdnlz12.com/20231022/10675_cdf4425d/index.m3u8
暗杀名单(美国动作片),https://v.cdnlz12.com/20231022/10667_fa6ef93e/index.m3u8
牙狼外传：桃幻之笛(日本动作片),https://v.cdnlz17.com/20231020/30271_5e3f0337/index.m3u8
死地勇士(动作片),https://v.cdnlz12.com/20231021/10661_62d76909/index.m3u8
私法行动(美国动作片),https://v.cdnlz11.com/20231021/17869_f8098095/index.m3u8
扎职2粤语(香港动作片),https://v.cdnlz12.com/20231020/10643_174e344d/index.m3u8
扎职2国语(香港动作片),https://v.cdnlz12.com/20231020/10642_75cbd4a0/index.m3u8
峡江疑影(大陆动作片),https://v.cdnlz17.com/20231019/30128_555fa295/index.m3u8
企业战士2001(法国动作片),https://v1.cdnlz1.com/20231018/22906_df757e09/index.m3u8
封魔传(大陆动作片),https://v1.cdnlz1.com/20231017/22896_930061ef/index.m3u8
罗宾汉之箭(美国动作片),https://v.cdnlz12.com/20231016/10575_893e28fb/index.m3u8
战书(美国动作片),https://v.cdnlz17.com/20231014/29629_63a9d03a/index.m3u8
狂蟒之灾4(动作片),https://v.cdnlz17.com/20231014/29607_07db2e00/index.m3u8
狂蟒之灾3(美国动作片),https://v.cdnlz17.com/20231014/29606_442fd114/index.m3u8
狂蟒之灾2(美国动作片),https://v.cdnlz17.com/20231014/29605_10b31801/index.m3u8
赤裸性追缉(加拿大动作片),https://v.cdnlz17.com/20231014/29598_a1a7ad9f/index.m3u8
兰奇(印度动作片),https://v.cdnlz11.com/20231014/17770_13c26b56/index.m3u8
狩猎杀手(韩国动作片),https://v.cdnlz12.com/20231014/10557_85a11738/index.m3u8
渔夫行动(印度动作片),https://v.cdnlz12.com/20231014/10556_197e379b/index.m3u8
敢死队4：最终章(美国动作片),https://v.cdnlz12.com/20231014/10553_2ce187a0/index.m3u8
亚瑟赛(印度动作片),https://v.cdnlz4.com/20231013/26083_119ca23b/index.m3u8
魔道象人(大陆动作片),https://v.cdnlz4.com/20231013/26082_06c32191/index.m3u8
蝶变粤语(香港动作片),https://v.cdnlz17.com/20231012/29148_508c341c/index.m3u8
蝶变国语(香港动作片),https://v.cdnlz17.com/20231012/29151_1e6baf9d/index.m3u8
生龙活虎小英雄国语(香港动作片),https://v.cdnlz17.com/20231011/29061_76a6ec7c/index.m3u8
鹰爪螳螂(台湾动作片),https://v.cdnlz17.com/20231010/29043_bd59f533/index.m3u8
棍王(台湾动作片),https://v.cdnlz17.com/20231010/29044_2f84088f/index.m3u8
杀戮高峰会(印度动作片),https://v1.cdnlz1.com/20231011/22660_d6c72ea6/index.m3u8
饿虎狂龙国语(香港动作片),https://v.cdnlz17.com/20231009/28769_1cb38ae1/index.m3u8
黄河守墓人(大陆动作片),https://v1.cdnlz1.com/20231010/22581_712ae73d/index.m3u8
五雷轰顶国语(香港动作片),https://v.cdnlz17.com/20231009/28716_bb018667/index.m3u8
烈日狂风野火国语(香港动作片),https://v.cdnlz17.com/20231009/28711_e2d51017/index.m3u8
铁金刚大破紫阳观国语(澳大利亚/中国香港/美国动作片),https://v.cdnlz17.com/20231009/28713_5531c328/index.m3u8
猛虎回来(台湾动作片),https://v.cdnlz17.com/20231009/28710_54ad5b61/index.m3u8
银箫月剑翠玉狮(台湾动作片),https://v.cdnlz17.com/20231009/28715_34a0eb7c/index.m3u8
月夜斩(台湾动作片),https://v.cdnlz17.com/20231009/28719_6624cce2/index.m3u8
绝望之路(美国动作片),https://v.cdnlz11.com/20231009/17712_a8c58296/index.m3u8
阿提拉(美国动作片),https://v1.cdnlz1.com/20231009/22560_3d43b8cd/index.m3u8
千钧一刻(美国动作片),https://v1.cdnlz1.com/20231008/22541_0decb7f4/index.m3u8
陌路杀机(动作片),https://v1.cdnlz1.com/20231008/22540_2ba44733/index.m3u8
毒战2018(韩国动作片),https://v.cdnlz17.com/20231007/28516_7afe05ec/index.m3u8
十二金牌国语(香港动作片),https://v.cdnlz17.com/20231007/28443_59cdd9ae/index.m3u8
南北醉拳国语(香港动作片),https://v.cdnlz17.com/20231007/28440_254ed508/index.m3u8
群蛇出洞(美国动作片),https://v1.cdnlz1.com/20231007/22491_0625fa25/index.m3u8
楚留香大结局(台湾动作片),https://v.cdnlz17.com/20231005/28306_58067765/index.m3u8
侠影留香(台湾动作片),https://v.cdnlz17.com/20231005/28307_039b7688/index.m3u8
午夜兰花(台湾动作片),https://v.cdnlz17.com/20231005/28304_4580e79a/index.m3u8
楚留香与胡铁花(台湾动作片),https://v.cdnlz17.com/20231005/28303_846a7cce/index.m3u8
禅武门(台湾动作片),https://v.cdnlz17.com/20231005/28302_30ffb885/index.m3u8
芭蕾复仇曲(韩国动作片),https://v.cdnlz11.com/20231006/17691_9793a280/index.m3u8
弹指神功(台湾动作片),https://v.cdnlz17.com/20231005/28305_1aa3a20b/index.m3u8
超魔鬼武器(美国动作片),https://v.cdnlz17.com/20231005/27991_36ede872/index.m3u8
绑票惊爆点(美国动作片),https://v.cdnlz12.com/20231005/10517_52dc1974/index.m3u8
自由之声(美国动作片),https://v1.cdnlz1.com/20231005/22395_64fa959d/index.m3u8
中俄列车大劫案(大陆动作片),https://v.cdnlz17.com/20231003/27496_9d7b809d/index.m3u8
敏感的新时代杀手(动作片),https://v.cdnlz3.com/20231004/22200_8dbcf4c2/index.m3u8
伸冤人3(美国动作片),https://v.cdnlz2.com/20231003/26586_ad1b98db/index.m3u8
封神演义之斩仙飞刀(大陆动作片),https://v.cdnlz3.com/20231001/22100_0588712b/index.m3u8
红色星球2000(美国动作片),https://v.cdnlz3.com/20231001/22094_459bfb4e/index.m3u8
终极忍者2006(大陆动作片),https://v.cdnlz3.com/20231001/22077_2bbd5de6/index.m3u8
飞天舞2000(韩国动作片),https://v.cdnlz3.com/20230929/22043_7a770b21/index.m3u8
六天2017(英国动作片),https://v.cdnlz3.com/20230929/22018_54c2e674/index.m3u8
急速杀阵(动作片),https://v.cdnlz2.com/20230928/26491_172ea9f1/index.m3u8
手到擒来(加拿大动作片),https://v.cdnlz3.com/20230928/21998_c1460051/index.m3u8
暴力刑警粤语(香港动作片),https://v.cdnlz3.com/20230927/21987_ed48cbb3/index.m3u8
龙的新娘：一见倾心(大陆动作片),https://v.cdnlz2.com/20230927/26442_b66df116/index.m3u8
恐袭工程师(美国动作片),https://v.cdnlz2.com/20230927/26439_cfdc4ed6/index.m3u8
杀戮战警(美国动作片),https://v.cdnlz3.com/20230926/21941_3942daaa/index.m3u8
GT赛车：极速狂飙(美国动作片),https://v1.cdnlz1.com/20230926/22313_4a5834f9/index.m3u8
死亡车神(美国动作片),https://v.cdnlz3.com/20230926/21937_f89b20cb/index.m3u8
零号追杀粤语(香港动作片),https://vip.lz-cdn12.com/20230721/8869_01c48614/index.m3u8
零号追杀国语(香港动作片),https://v.cdnlz19.com/20230925/935_773a40f4/index.m3u8
隐侠之关阳镇(大陆动作片),https://v.cdnlz3.com/20230926/21936_961590e3/index.m3u8
变异巨蟒(大陆动作片),https://v1.cdnlz1.com/20230925/22299_06e56227/index.m3u8
插翼难飞2(美国动作片),https://v1.cdnlz1.com/20230925/22298_98e6ae4a/index.m3u8
苍狼之特战突击(大陆动作片),https://v1.cdnlz1.com/20230925/22291_bd0ff5ab/index.m3u8
第十三个勇士(美国动作片),https://v.cdnlz3.com/20230924/21884_4fc5f51e/index.m3u8
战王(大陆动作片),https://v.cdnlz3.com/20230924/21875_d0a448de/index.m3u8
越狱二人组(韩国动作片),https://v.cdnlz17.com/20230923/26216_17730a0f/index.m3u8
绝地追击(大陆动作片),https://v.cdnlz2.com/20230923/26376_8858015e/index.m3u8
封神第一部：朝歌风云(大陆动作片),https://v.cdnlz3.com/20230921/21777_9c4ddfe4/index.m3u8
恐怖因素(美国动作片),https://v.cdnlz3.com/20230921/21774_4a54ff09/index.m3u8
龙桥(美国动作片),https://v.cdnlz3.com/20230921/21770_92c06036/index.m3u8
疾速营救(法国动作片),https://v1.cdnlz1.com/20230920/22259_5d50ce2e/index.m3u8
天狱飞龙2(动作片),https://v1.cdnlz1.com/20230920/22256_d92e72f5/index.m3u8
子不语：夜行郎(大陆动作片),https://v1.cdnlz1.com/20230920/22222_454cf83b/index.m3u8
复仇战将(美国动作片),https://v.cdnlz3.com/20230919/21755_efd8a1ba/index.m3u8
美国警官(美国动作片),https://v.cdnlz2.com/20230918/26263_6c02f294/index.m3u8
乌鸦谋杀案(美国动作片),https://v.cdnlz2.com/20230918/26242_e7d588f3/index.m3u8
骑警2023(美国动作片),https://v.cdnlz2.com/20230918/26239_bb573129/index.m3u8
急先锋(大陆动作片),https://v1.cdnlz1.com/20230918/22202_e6250713/index.m3u8
虎胆悍将(美国动作片),https://v.cdnlz2.com/20230918/26225_b7dd694f/index.m3u8
亡命之计(美国动作片),https://v1.cdnlz1.com/20230917/22167_d3a950f4/index.m3u8
至尊黑杰克1998(美国动作片),https://v1.cdnlz1.com/20230915/22103_b858657f/index.m3u8
惊爆星期四(美国动作片),https://v1.cdnlz1.com/20230915/22076_121e45e1/index.m3u8
格斗之王2(美国动作片),https://v1.cdnlz1.com/20230915/22073_a776845c/index.m3u8
1号通缉令(美国动作片),https://v1.cdnlz1.com/20230915/22072_a8813a7a/index.m3u8
1600谋杀案(美国动作片),https://v1.cdnlz1.com/20230915/22071_7902e13e/index.m3u8
罪恶围城(日本动作片),https://v.cdnlz12.com/20230914/10458_f16c36a4/index.m3u8
陈真之困兽犹斗(大陆动作片),https://v.cdnlz12.com/20230914/10456_9b7cffa2/index.m3u8
TEN：姬密特攻(动作片),https://v.cdnlz12.com/20230914/10447_cfdf7b56/index.m3u8
闪灵双煞(动作片),https://v.cdnlz12.com/20230914/10408_40303100/index.m3u8
豺狼陷阱(加拿大动作片),https://v.cdnlz12.com/20230913/10386_e1fa513d/index.m3u8
痞子大逃亡(美国动作片),https://v.cdnlz12.com/20230913/10375_f287a73c/index.m3u8
极速杀机2018(美国动作片),https://v.cdnlz12.com/20230913/10350_fbe197a1/index.m3u8
天坑寻龙(大陆动作片),https://v.cdnlz12.com/20230913/10349_1a209a7d/index.m3u8
乱斗美人2020(加拿大动作片),https://v.cdnlz12.com/20230913/10331_8ec1adab/index.m3u8
参孙(美国动作片),https://v.cdnlz12.com/20230911/10231_b12c7530/index.m3u8
万箭穿心1971(香港动作片),https://v.cdnlz16.com/20230911/38419_05750f2e/index.m3u8
